date_time,rmse,mse,r2,mae,mape,extra_params,returns,return_type
2024-11-15 01:16:01,50.638526627097725,2564.2603789632853,0.9384528580963776,38.96692329413685,0.0055785958133695995,"{""alpha"": 1.0, ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": null, ""solver"": ""auto"", ""tol"": 0.0001}",False,
2024-11-15 01:16:14,0.006835632055910473,4.672586560379083e-05,-0.002837900545368477,0.0052630572823696275,11643306088.163141,"{""alpha"": 1.0, ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": null, ""solver"": ""auto"", ""tol"": 0.0001}",True,log
2024-11-15 01:16:21,47.66286364118826,2271.748570478506,0.0012021556815858814,36.637416730901776,66337688085891.92,"{""alpha"": 1.0, ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": null, ""solver"": ""auto"", ""tol"": 0.0001}",True,absolute
2024-11-15 01:20:22,52.01172110101859,2705.219131890142,0.9351815465591192,39.63483457157751,0.005680315324064387,"{""alpha"": 1.0, ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": null, ""solver"": ""auto"", ""tol"": 0.0001}",False,
2024-11-15 13:52:59,0.006934925685057247,4.809319425726672e-05,0.0002573729507260314,0.005332763384315326,16979867650.8399,"{""alpha"": 1.0, ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": null, ""solver"": ""auto"", ""tol"": 0.0001}",True,log
2024-11-15 15:33:33,49.23413235109346,2423.9997883649876,0.9473468568378146,38.277443044356836,0.005464948928652073,"{""alpha"": 1.0, ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": null, ""solver"": ""auto"", ""tol"": 0.0001}",False,
2024-11-16 13:11:52,50.647469133349425,2565.166129613583,0.9384311183525277,39.10175642779595,0.005598512621074509,"{""alpha"": 1.0, ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": null, ""solver"": ""auto"", ""tol"": 0.0001}",False,
2024-11-16 13:12:29,50.647469133349425,2565.166129613583,0.9384311183525277,39.10175642779595,0.005598512621074509,"{""alpha"": 1.0, ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": null, ""solver"": ""auto"", ""tol"": 0.0001}",False,
2024-11-18 09:04:48,50.96788311990399,2597.7251097241938,0.9376496407048033,39.211508741582584,0.005614182794527092,"{""alpha"": 1.0, ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": null, ""solver"": ""auto"", ""tol"": 0.0001}",False,
2024-11-18 09:05:44,50.96788311990399,2597.7251097241938,0.9376496407048033,39.211508741582584,0.005614182794527092,"{""alpha"": 1.0, ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": null, ""solver"": ""auto"", ""tol"": 0.0001}",False,
2024-11-18 09:57:07,50.96788311990399,2597.7251097241938,0.9376496407048033,39.211508741582584,0.005614182794527092,"{""alpha"": 1.0, ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": null, ""solver"": ""auto"", ""tol"": 0.0001}",False,
2024-11-18 10:01:06,50.96788311990399,2597.7251097241938,0.9376496407048033,39.211508741582584,0.005614182794527092,"{""alpha"": 1.0, ""copy_X"": true, ""fit_intercept"": true, ""max_iter"": null, ""positive"": false, ""random_state"": null, ""solver"": ""auto"", ""tol"": 0.0001}",False,
